weight,imgName,area,perimeter,min_rect_width,min_rect_high,approx_area,approx_perimeter,extent,hull_perimeter,hull_area,solidity,max_defect_dist,sum_defect_dist,equi_diameter,ellipse_long,ellipse_short,eccentricity,volume,maxHeight,minHeight,max2min,meanHeight,mean2min,mean2max,stdHeight,heightSum
1.41,25.5_Depth-0.png,49698.5,1119.016367316246,385.5719909667969,206.20431518554688,50494.5,1024.9403343200684,0.4650978887474732,1004.8088977336884,62972.5,0.7892095756084004,12814,27839,251.55137748384615,397.4776611328125,202.0843505859375,0.9724196160966936,891912.0,112,85,27,94.29925961790636,9.299259617906358,17.70074038209364,4.357255116526553,4674320
1.68,111.1_Depth-0.png,32776.0,825.6955198049545,157.3922576904297,316.807373046875,33001.5,762.6976871490479,0.6267161268117327,765.5586566925049,34262.5,0.9566143743159432,2546,13586,204.28337993640037,301.1179504394531,142.2763671875,0.9717828934904582,2269245.0,174,93,81,107.01798292090008,14.01798292090008,66.98201707909992,5.291445560372831,3433779
1.69,133.4_Depth-0.png,32299.5,822.6244515180588,169.94686889648438,296.10205078125,32331.5,752.2576293945312,0.5994821730173165,754.3910188674927,34051.5,0.9485485220915378,2891,15784,202.79299957141865,301.48016357421875,144.90374755859375,0.971216871348783,1002115.0,142,109,33,113.34832242355247,4.348322423552474,28.65167757644753,2.707114826902929,3584414
1.09,132.2_Depth-0.png,23535.5,751.3107429742813,131.67721557617188,303.5153503417969,23249.5,685.7016830444336,0.472012755204364,688.8298535346985,25428.0,0.925574170206072,2874,16709,173.10785454483116,269.7843933105469,119.21273803710938,0.9826990124611498,450078.5,143,120,23,124.4184696795118,4.4184696795118015,18.5815303204882,2.5257643617341183,2915498
1.75,60.6_Depth-0.png,49314.5,1214.0458046197891,382.41748046875,226.95553588867188,49914.0,1104.0203666687012,0.5473125201158674,1048.5766341686249,69896.0,0.7055410896188623,20676,38846,250.5776756393957,364.5316467285156,271.6490478515625,0.9624965845518284,4006863.5,173,74,99,93.66618362488356,19.66618362488356,79.33381637511644,5.713764165672417,4524545
1.64,163.4_Depth-0.png,45986.0,1138.572715997696,433.0015258789063,191.82293701171875,46573.0,1041.9131317138672,0.4164568654797051,1022.7464375495912,55888.0,0.822824219868308,9146,31000,241.97353926450552,410.6383361816406,173.84925842285156,0.982274102769396,3306419.0,169,84,85,98.85355324330308,14.853553243303082,70.14644675669692,4.809600977302477,4465215
1.86,105.5_Depth-0.png,46307.0,1046.4894560575483,416.6235961914063,179.5899200439453,45613.5,942.222131729126,0.5223929425567438,948.0041010379792,49973.0,0.9266403858083364,3489,23609,242.8166048647645,381.0916137695313,166.50698852539062,0.9822612095551546,2102861.0,145,87,58,100.25770685681988,13.257706856819864,44.742293143180135,3.933208898993907,4611654
1.84,174.4_Depth-0.png,42979.0,1106.1808009147644,426.1185302734375,182.24632263183597,41167.0,1012.5400848388672,0.4991174079665544,1005.568648338318,49666.5,0.8653518971540173,7485,19447,233.92854121114112,463.0963134765625,167.67047119140625,0.9850265143811912,3229815.0,174,93,81,100.19175077822848,7.191750778228467,73.80824922177153,3.423658629594184,4248531
1.75,60.1_Depth-0.png,37366.0,925.8965289592744,152.0,375.0,37183.0,847.7409782409668,0.6495271867612293,855.1872066259384,39339.0,0.9498462085970664,2124,15526,218.11893276048755,354.02685546875,141.5331573486328,0.983010746736867,1603876.0,143,87,56,101.3651568133149,14.365156813314895,41.6348431866851,4.25121257321091,3739462
1.52,36.3_Depth-0.png,43508.5,1089.477264046669,165.5945587158203,434.7652282714844,42178.5,1003.512487411499,0.4613740959894806,1000.6962945461272,49443.5,0.8799639993123464,5242,24003,235.36512641449207,462.2207946777344,157.83216857910156,0.9834742321818256,1609588.0,134,82,52,97.48806966484187,15.488069664841888,36.51193033515811,4.396945244118331,4220551
1.34,49.2_Depth-0.png,24617.5,759.0264720916748,288.7113037109375,133.33041381835938,23635.5,693.0230102539062,0.5541112386611745,695.250079870224,26756.5,0.9200568086259414,4444,15657,177.0422957728403,293.072998046875,130.81683349609375,0.974986684704842,542739.5,143,112,31,121.17214015382736,9.172140153827373,21.82785984617263,3.178066024553948,2977563
1.28,9.10_Depth-0.png,26917.5,800.1736598014832,116.0,323.0,26367.5,748.5459938049316,0.7100743906299462,747.6025196313858,28567.5,0.942242058283014,2588,11513,185.12813250667423,324.1910705566406,118.50244140625,0.9874105674579122,690768.0,136,100,36,111.3490046114048,11.349004611404794,24.65099538859521,4.056549783822569,2970012
1.86,102.3_Depth-0.png,33718.0,795.837655544281,288.9598693847656,174.4999542236328,32632.0,740.5834274291992,0.656579818514624,744.3527530431747,34964.0,0.9643633451550164,2839,14123,207.19819248579415,292.107421875,149.89010620117188,0.9586307967941746,855027.0,141,105,36,116.858303113855,11.858303113855,24.141696886145,4.001910328147286,3899211
1.43,112.1_Depth-0.png,26915.5,812.8254618644714,143.55482482910156,314.75439453125,25880.0,742.8075180053711,0.5711511936339523,741.6397584676743,29944.5,0.8988461988011154,4909,18841,185.12125476648885,288.9781799316406,127.03202056884766,0.9794413971143954,1008991.5,151,103,48,117.89045377373051,14.890453773730512,33.10954622626949,4.834161306499778,3055249
2.17,28.6_Depth-0.png,54178.5,1158.506702542305,468.85003662109375,187.183349609375,53892.0,1067.02103805542,0.6009616984459751,1076.0925137996674,57636.5,0.9400032965221692,3558,17673,262.64464333854977,441.98486328125,174.2940216064453,0.9870780298363768,2261127.0,138,90,48,96.27323070107433,6.273230701074311,41.72676929892569,3.3596012631848,5215506
1.75,87.7_Depth-0.png,28108.5,759.5117539167404,148.0,286.0,28051.0,702.3879318237305,0.6573088885251268,698.624130487442,30114.0,0.9334030683403068,4957,14906,189.17942209233095,264.9504699707031,141.31077575683594,0.948977192030661,1302407.0,162,103,59,116.81829614458697,13.818296144586968,45.18170385541303,5.349305933295615,3251170
1.65,176.1_Depth-0.png,33317.0,818.3229349851608,199.0668792724609,264.0165710449219,33661.5,756.945855140686,0.5990542289988493,756.5971974134445,35950.0,0.926759388038943,4027,15744,205.9624283988257,277.1352233886719,161.3318634033203,0.9341562034901876,664955.0,126,104,22,109.88731299181984,5.887312991819854,16.112687008180146,3.0926148458618905,3532987
1.95,73.1_Depth-0.png,38119.5,900.5655760765076,358.9999389648437,167.99996948242188,37353.5,826.699893951416,0.6265532544378698,834.1042476892471,40791.0,0.9345076119732294,3210,17822,220.30718287321463,332.2795104980469,151.04627990722656,0.9724839241312246,1067607.5,123,79,44,98.16713205194242,19.167132051942417,24.832867948057583,8.015699195439797,3621091
1.61,58.8_Depth-0.png,34269.5,851.7960243225098,160.0,340.0,33272.0,788.4783592224121,0.6242053878800022,792.042671084404,36304.5,0.9439463427398808,3484,16661,208.88581229538224,309.3837280273437,148.4253692626953,0.972074669666128,1282748.0,144,103,41,107.36616198735852,4.366161987358524,36.63383801264148,2.343301382331968,3652060
1.13,68.7_Depth-0.png,26950.0,837.3279877901077,153.0,303.0,27035.0,754.822624206543,0.5756578947368421,742.4974442720413,32279.5,0.8348952121315386,8899,20486,185.23985999404292,298.9125671386719,137.2744140625,0.9717611712329464,1400099.0,144,75,69,96.26313542879318,21.263135428793177,47.73686457120682,10.136209865277998,2480701
1.28,9.3_Depth-0.png,30677.0,777.6366446018219,147.22018432617188,286.0268249511719,29928.5,711.6177978515625,0.5702044609665428,715.9336092472076,31931.0,0.960727819360496,2404,15919,197.63392804334129,291.6488647460937,139.72158813476562,0.9726704107563848,479060.0,127,94,33,111.94571306883334,17.945713068833342,15.054286931166658,4.633305280728796,3416919
2.1,140.1_Depth-0.png,46674.0,1054.1463098526,169.63812255859375,427.7078857421875,45400.0,954.4709606170654,0.5394341454394157,953.8783566951752,49587.5,0.941245273506428,4309,24133,243.77691135743143,382.13189697265625,162.5900421142578,0.983854572668705,3583818.0,173,94,79,101.24639837673318,7.2463983767331825,71.75360162326682,3.19023744779274,4490784
1.98,148.1_Depth-0.png,42331.5,985.2762529850006,396.7882690429688,176.56593322753906,39446.5,900.7231979370116,0.585214626391097,903.9535810947418,46360.0,0.9131039689387402,4988,20461,232.1597290400653,353.2524719238281,166.1486358642578,0.9665324976832764,1760910.0,144,92,52,102.86481099167082,10.864810991670822,41.13518900832918,3.6834178011704526,4334826
1.89,46.5_Depth-0.png,37415.5,1026.9574947357178,398.6957702636719,158.18446350097656,38534.5,928.865701675415,0.409584017515052,912.5702954530716,43777.5,0.8546742047855633,8421,24598,218.2633596965796,373.0465087890625,148.41171264648438,0.984689448794453,3227163.5,175,83,92,109.53846407600447,26.538464076004487,65.46153592399551,9.94994341601509,3320549
1.37,85.2_Depth-0.png,24329.5,696.1980445384979,145.25538635253906,255.5740509033203,23716.5,643.9294948577881,0.6319350649350649,646.9825443029404,25468.0,0.95529684309722,2359,12712,176.003640597671,250.5863037109375,125.4594955444336,0.9660647324207332,1067264.5,155,103,52,113.85892954899566,10.85892954899566,41.14107045100434,4.9230034558642295,2703808
1.95,103.2_Depth-0.png,41554.0,993.5188937187196,172.37716674804688,384.8193359375,40863.0,907.86177444458,0.4714277610755006,905.7618194818496,45288.0,0.9175499028440204,4374,23257,230.01781679236277,365.33209228515625,163.246337890625,0.978398718770192,3420102.0,174,86,88,98.64838834951456,12.648388349514562,75.35161165048544,5.080141582958721,3810294
1.37,158.3_Depth-0.png,27145.5,748.6833275556564,139.06068420410156,300.9495544433594,26472.5,691.059497833252,0.6131250846998239,694.7109845876694,28719.5,0.9451940319295252,3112,14610,185.9105270327863,275.7067565917969,130.15341186523438,0.9778864303829852,1150969.0,144,86,58,104.99802032969124,18.998020329691244,39.00197967030876,6.836070871913053,2757983
1.5,22.5_Depth-0.png,54710.5,1252.8742316961288,505.5119323730469,181.32228088378903,56814.5,1139.3883590698242,0.5130391972993248,1138.3517260551453,62657.5,0.8731676176036388,9295,29337,263.93099877095364,481.8772583007813,174.5969696044922,0.9905831722506446,749257.0,106,78,28,93.30185123600488,15.30185123600488,12.69814876399512,4.085587042002275,5050056
1.42,23.6_Depth-0.png,36684.0,985.8376557826996,166.5411376953125,368.8657836914063,37001.5,897.3832550048828,0.4711049468331021,885.22536277771,43096.0,0.8512158901058103,8954,25478,216.1192251028693,330.252685546875,163.74964904785156,0.9726879925653604,1210341.0,134,79,55,101.20769714020376,22.207697140203763,32.79230285979624,9.702617981160657,3705315
1.75,87.1_Depth-0.png,40729.0,1001.4356336593628,392.2918395996094,170.76751708984375,40425.5,918.808765411377,0.5483983896376685,913.7746832370758,46229.5,0.8810175320953071,9312,24439,227.72301907694447,368.453857421875,161.89622497558594,0.9779108995329364,3248600.0,177,80,97,99.5959512133786,19.5959512133786,77.4040487866214,7.872147521797204,3960433
0.98,108.3_Depth-0.png,28361.5,818.8254626989365,142.2496795654297,302.0887756347656,28218.5,752.8321304321289,0.6003450319630836,746.0172338485718,33384.5,0.8495409546346359,9003,19448,190.02890134925877,300.5542297363281,137.97499084472656,0.9808630677217194,1414393.0,146,78,68,99.1990248872071,21.199024887207106,46.8009751127929,9.037284576217193,2726386
1.99,149.3_Depth-0.png,40220.0,868.7493432760239,172.98025512695312,326.2082824707031,38452.0,793.4335899353027,0.6006571087216248,805.6034384965897,41514.0,0.968829792359204,2484,19237,226.2955909629002,315.494873046875,166.81336975097656,0.9604118776361742,1729038.0,142,90,52,100.0829877604363,10.082987760436296,41.9170122395637,3.967262721397665,3982202
1.79,70.1_Depth-0.png,46128.5,1086.6244518756866,169.58714294433594,444.7742919921875,45374.5,995.7484245300292,0.5936514677682972,999.2482253313063,51177.5,0.9013433637829124,7083,20839,242.3481593479017,399.1652526855469,163.7510986328125,0.9849012764415426,1713721.0,144,95,49,106.54294113832384,11.542941138323854,37.45705886167615,3.993347257852551,4928783
1.61,152.1_Depth-0.png,35339.5,828.4823170900345,164.9662322998047,295.2798767089844,34665.5,755.442943572998,0.6906292749658003,758.164451956749,37634.5,0.9390187195259668,4225,17826,212.1217784461753,296.1981506347656,161.18716430664062,0.9445290064017804,1793032.0,146,83,63,102.53510187920688,19.53510187920689,43.46489812079311,7.354670794935667,3366535
1.73,7.3_Depth-0.png,33480.0,858.5239460468292,315.3146057128906,167.69639587402344,33002.5,784.2280502319336,0.6076886775329436,786.1663547754288,36999.5,0.9048770929336885,5945,19921,206.4656386853107,321.6883850097656,151.0739288330078,0.9719265390789604,1714186.0,151,80,71,105.51676877407944,25.51676877407945,45.48323122592055,9.620096224404206,3341294
1.52,8.1_Depth-0.png,29859.0,816.7838335037231,338.9671325683594,139.98770141601562,28837.5,756.3273487091064,0.6150914634146342,763.0924003124237,31219.5,0.9564214673521356,1775,14075,194.9811774665627,316.8499755859375,127.83452606201172,0.9857417222601588,1431827.0,162,101,61,114.95564257502616,13.95564257502616,47.04435742497384,4.601772056238374,3405331
1.73,5.2_Depth-0.png,24974.0,840.0386638641357,321.849609375,134.8993682861328,24085.5,773.5287685394287,0.4580368278189421,764.9739174842834,29573.0,0.844486524870659,5197,19704,178.31961302732785,327.172607421875,124.62381744384766,0.9839208625102172,932059.0,153,93,60,116.139216080402,23.139216080402008,36.86078391959799,7.768967762128225,2888963
1.64,62.2_Depth-0.png,33935.5,819.7960240840912,309.6197509765625,163.9403533935547,33997.0,752.0822372436523,0.585741162662248,758.2376192808151,35472.0,0.9566841452413172,1820,16266,207.8653905063566,297.4239196777344,149.7638702392578,0.9698107177758556,1375322.0,144,85,59,104.15228095153348,19.152280951533484,39.84771904846652,7.315024689861891,3511390
1.3,169.4_Depth-0.png,34288.5,950.565577507019,360.76708984375,173.6830291748047,33726.0,876.9070167541504,0.4600754079003864,866.3557265996933,42018.5,0.8160334138534217,10030,21574,208.94371043334047,354.5386047363281,166.20407104492188,0.96461359207474,730466.5,121,84,37,101.08649495815716,17.086494958157147,19.913505041842853,7.798444949308054,3418442
1.97,179.4_Depth-0.png,40857.0,990.3473217487336,181.65670776367188,382.2280883789063,41045.0,899.5251541137695,0.506923248715849,900.3823511600494,45278.5,0.9023487968903564,4882,21383,228.08057365598796,371.9229736328125,172.25289916992188,0.9616836966288724,2869108.0,159,65,94,93.67652376033058,28.676523760330586,65.32347623966942,11.902419909103244,3627155
1.63,161.5_Depth-0.png,39865.5,1055.0163683891296,405.94927978515625,178.21197509765625,39998.5,958.9413375854492,0.4592799539170507,956.7651196718216,47311.0,0.8426264505083384,9648,24569,225.2960964389744,396.2854614257813,175.91746520996094,0.9712949804409368,987913.5,119,76,43,96.40122680491748,20.401226804917485,22.598773195082515,8.488965590725506,3756081
1.61,58.2_Depth-0.png,32787.5,950.9331066608428,363.4065856933594,153.69891357421875,32252.0,861.4456787109375,0.4200240837293911,851.7688901424408,38049.0,0.861717784961497,8725,23390,204.3192148893592,366.2542419433594,147.1319122314453,0.9822903071945014,1321508.5,143,88,55,103.9614672100778,15.961467210077814,39.038532789922186,5.014662677069605,3367104
1.34,49.5_Depth-0.png,23915.5,651.2863581180573,228.50299072265625,145.16883850097656,23480.0,598.749153137207,0.7070780238299382,604.258486866951,24625.5,0.9711680981096832,1308,12977,174.49974307177013,224.01841735839844,140.67230224609375,0.9294768426052852,438058.5,141,108,33,123.5952230506761,15.595223050676095,17.404776949323903,5.784660599877868,2934027
1.61,86.6_Depth-0.png,34438.0,865.2691131830215,152.0,340.0,34118.0,793.72021484375,0.6600732179479808,796.108540892601,37042.0,0.9297014200097188,4072,18549,209.3987188155399,325.2286071777344,139.96286010742188,0.9795548017126856,2292989.0,172,93,79,106.55866036572836,13.558660365728372,65.44133963427163,5.47904736250385,3630347
1.91,77.6_Depth-0.png,32074.5,878.5655765533447,327.6986999511719,160.5806427001953,31149.0,799.315450668335,0.5469077702184255,798.89457654953,35632.5,0.9001473374026521,6294,20954,202.08543187871803,310.588134765625,145.75430297851562,0.9744778083751088,892010.5,137,105,32,109.64235176256966,4.64235176256966,27.35764823743034,2.756633875162866,3502196
1.63,186.2_Depth-0.png,36438.0,984.6660820245744,161.6494140625,393.7613830566406,36351.0,911.6711654663086,0.4939607141404693,902.8777017593384,41602.5,0.8758608256715341,5885,23882,215.3933669616125,402.7860412597656,149.41319274902344,0.9827796290679834,1732675.0,153,95,58,106.98126183316629,11.981261833166272,46.01873816683373,3.7324799148979233,3842339
0.96,164.1_Depth-0.png,28524.0,780.8670921325684,288.9237060546875,149.2007598876953,28595.5,709.8279800415039,0.5440604257267109,709.273393034935,30865.0,0.9241535720071278,4794,18394,190.5725184123508,274.751220703125,139.15818786621094,0.9698811518235484,756595.0,132,97,35,108.84851664254704,11.84851664254704,23.15148335745296,5.037029090084153,3008573
1.86,80.7_Depth-0.png,43382.0,1011.1513631343842,183.35813903808597,394.087158203125,42964.0,935.5976409912108,0.5573799979442903,923.914024591446,47549.5,0.9123544937381044,8984,20490,235.0227179012719,351.2389221191406,168.31643676757812,0.9790388642752252,2355634.0,156,86,70,104.35094607379376,18.35094607379375,51.64905392620625,4.924728265599678,4411958
1.64,62.3_Depth-0.png,33748.0,823.2102363109589,304.2166442871094,167.06752014160156,33371.5,756.7829990386963,0.5788679245283019,760.8826829195023,35992.0,0.9376528117359412,3000,19375,207.29034747359145,293.7557067871094,152.732666015625,0.9663543119883844,1374126.0,144,85,59,103.89847382854416,18.89847382854417,40.10152617145583,6.998054120391001,3485586
1.25,31.2_Depth-0.png,44619.0,1093.342267870903,163.3416748046875,446.8914794921875,44525.5,990.919065475464,0.4101011029411764,996.2247836589812,49970.5,0.8929068150208623,5061,22615,238.3499008737747,430.6778259277344,146.58363342285156,0.9935248177713668,1972812.0,134,74,60,91.29125173757492,17.29125173757491,42.70874826242509,7.185429175924192,4006134
1.7,122.2_Depth-0.png,29930.5,832.8843369483948,136.0,333.0,29483.5,767.4781265258789,0.6541042003584073,768.9839428663254,32113.0,0.9320368698035064,3645,14867,195.21448766343084,313.11993408203125,131.60572814941406,0.9821384602486914,870674.5,143,100,43,114.32072561445864,14.320725614458638,28.67927438554136,4.854732644335129,3409387
1.69,133.3_Depth-0.png,33294.5,867.2518676519394,163.47120666503906,321.2369384765625,32255.5,784.9258327484131,0.5775782808569694,786.6436281204224,35848.5,0.9287557359443211,3536,19576,205.892870255832,309.7866516113281,147.28485107421875,0.9741763420878824,1106388.0,144,108,36,112.8248898678414,4.824889867841407,31.175110132158597,2.5415879456498205,3688020
2.04,75.6_Depth-0.png,50897.0,1187.2833930253985,486.8298034667969,182.8813018798828,50754.5,1085.335012435913,0.4139818618081256,1087.1207683086395,57351.0,0.8874649090687172,4245,23289,254.5664414418868,478.3548583984375,173.5130157470703,0.9862324265481814,2765304.0,149,74,75,95.418519912074,21.41851991207399,53.58148008792601,6.636492466873719,4818349
1.86,187.3_Depth-0.png,47912.5,1190.673221230507,181.31451416015625,481.7807922363281,47092.5,1086.1859512329102,0.4484803384721949,1082.3361910581589,54462.0,0.8797418383460027,7239,25550,246.99005989538017,432.8863830566406,162.14088439941406,0.9909268069631086,3859629.0,174,83,91,94.01226298217247,11.012262982172471,79.98773701782753,3.706973839861503,4477146
1.46,95.2_Depth-0.png,31592.0,904.2640607357024,325.028564453125,169.4269561767578,30832.5,831.7119045257568,0.4722554412819899,817.5534826517105,39325.0,0.8033566433566434,11752,23077,200.5596761497018,327.4614562988281,167.68287658691406,0.951108901745606,570044.0,118,81,37,102.62298917812224,21.622989178122253,15.377010821877748,7.730455741442873,3157812
1.61,86.2_Depth-0.png,37996.0,974.038666009903,149.99996948242188,400.99993896484375,37848.0,891.3317680358887,0.6259431320220091,893.2833316326141,41828.0,0.9083867265946256,5590,22715,219.95001646228,365.78167724609375,135.15318298339844,0.9883876405968218,2634155.0,173,92,81,104.75356345069672,12.753563450696731,68.24643654930327,4.2274614722491926,3939153
1.42,23.7_Depth-0.png,43488.0,1024.7249557971954,172.21328735351562,408.5410461425781,42407.0,953.3333721160888,0.5876756756756757,952.4839531183244,47178.5,0.9217758088960012,4979,18881,235.3096711175356,415.8248596191406,158.191162109375,0.9784958196188964,1950698.0,139,72,67,94.89683146744548,22.896831467445462,44.10316853255453,10.697278564954429,4094134
0.96,164.4_Depth-0.png,29167.5,853.8204094171524,325.768310546875,144.455078125,29503.0,772.2586288452148,0.4477938467207074,774.4043625593185,31565.0,0.9240456201488992,2887,18389,192.71018245298524,308.68267822265625,132.20474243164062,0.9822597851004412,436698.0,118,91,27,103.66589623292396,12.66589623292397,14.33410376707603,5.537792448129524,3005067
1.84,184.5_Depth-0.png,39938.5,1007.217376947403,384.5144348144531,171.57720947265625,39267.0,919.1598873138428,0.459866663596168,915.6669263839722,45725.5,0.8734404216465649,8197,21838,225.5022783862844,385.7996215820313,163.31588745117188,0.9776080938709732,1937860.5,143,80,63,96.74251358834992,16.742513588349908,46.25748641165009,6.137928255077647,3773345
2.35,155.5_Depth-0.png,47783.5,1059.903670668602,183.0510711669922,394.114501953125,46790.0,959.6881904602052,0.5211589429253874,944.6571354866028,51580.0,0.9263958898797984,8249,29042,246.6573367768586,384.470703125,169.0962677001953,0.9806729718104936,895898.5,117,97,20,103.49567920285702,6.495679202857019,13.50432079714298,3.50735260104548,4694771
1.95,73.6_Depth-0.png,45245.5,1177.3838968276978,489.2370910644531,155.66635131835938,44891.0,1064.9699745178225,0.3560170905199546,1068.7136507034302,51390.5,0.8804253704478454,6441,23767,240.0174156625198,459.5837707519531,142.57077026367188,0.9949552592994684,3452208.5,175,86,89,99.715395779837,13.715395779836996,75.284604220163,4.5978632940554975,4465754
1.64,62.1_Depth-0.png,33551.0,839.8376548290253,328.2698669433594,158.28192138671875,33579.5,770.7402400970459,0.5470390660666536,769.8825850486755,35722.5,0.9392119812443138,4372,19427,206.68444538815552,306.922607421875,147.13851928710938,0.9718649604485322,820385.0,128,85,43,104.75961161535446,19.75961161535446,23.24038838464554,7.51826495459141,3474143
1.56,14.5_Depth-0.png,32798.5,926.9919823408128,149.14529418945312,357.81414794921875,32183.5,841.8914909362793,0.4646732970644905,839.8605228662491,37151.0,0.8828429921132674,7089,21741,204.35348592083332,331.9286499023437,142.9744873046875,0.9816896635943664,1478226.5,153,84,69,108.15924715084482,24.15924715084482,44.84075284915518,8.125881058799292,3539944
1.78,156.6_Depth-0.png,43944.0,1124.6072067022324,463.5715637207031,162.04803466796875,44087.0,1035.0174102783203,0.5683320184684626,1037.9213272333143,48530.5,0.9054924222911364,5166,19211,236.54014152748368,436.9992065429688,145.32379150390625,0.9936796602090312,3260331.0,175,84,91,103.62993894308372,19.62993894308373,71.37006105691627,5.496128624588106,4429869
1.16,146.4_Depth-0.png,36518.0,1029.494507908821,431.6744079589844,148.18299865722656,37138.5,946.5288124084472,0.5501853135263808,955.3688476085664,41243.0,0.8854351041388842,3442,18627,215.6296864873635,406.6903381347656,138.3994140625,0.991285293592622,1521418.0,144,96,48,103.73546882806862,7.735468828068619,40.26453117193138,3.5378492843462204,3737174
1.88,119.5_Depth-0.png,51286.5,1170.6732214689257,477.6744079589844,179.81497192382812,48946.5,1067.9046936035156,0.4581401581133592,1066.172727227211,57710.5,0.8886857677545681,6268,26731,255.53864660958808,430.7778015136719,169.94313049316406,0.9873377504201968,4123333.0,176,84,92,98.25439862129774,14.25439862129774,77.74560137870226,4.90281366671011,4903091
1.69,107.4_Depth-0.png,40241.5,1133.844794034958,161.05162048339844,462.0772705078125,40889.0,1034.6728706359863,0.3537403305203938,1025.5596134662628,49156.5,0.8186404646384506,8588,27922,226.3560671584927,401.2086791992188,151.69273376464844,0.9927973787803184,704830.5,119,85,34,102.33050189180383,17.33050189180385,16.66949810819615,5.407336347748947,4083908
2.02,38.5_Depth-0.png,43159.5,1081.5361387729645,168.1755828857422,421.2498168945313,41583.0,987.7770977020264,0.5621556496255291,984.7588042020798,48865.5,0.8832305000460448,7863,24481,234.4192443699904,405.21673583984375,159.8975830078125,0.9859552309712984,2113337.0,146,82,64,98.67466189152256,16.674661891522547,47.32533810847745,4.585052564726279,4187950
1.53,135.4_Depth-0.png,35386.5,909.192992925644,148.1212615966797,379.3112182617188,33912.5,836.4590816497803,0.5149074559105989,843.1027400493622,37761.0,0.9371176610788908,4303,18941,212.26278795344896,351.5110168457031,139.9959716796875,0.985748295870496,1288639.5,145,104,41,109.149873590319,5.149873590319004,35.850126409681,3.477757990460904,3842403
1.83,190.2_Depth-0.png,43640.0,1023.920914530754,197.6319732666016,347.256591796875,43249.5,944.391923904419,0.5153154004203765,924.8530761003494,52480.5,0.8315469555358657,10346,22861,235.72054160009583,346.5577392578125,199.8205108642578,0.9505337462691388,2065927.0,144,83,61,100.22412564151304,17.224125641513027,43.77587435848697,7.393016386123308,4218233
1.77,61.5_Depth-0.png,43443.5,1160.305691599846,179.33236694335938,459.9163818359375,42635.0,1055.6164207458496,0.4339229708943447,1042.4310339689257,52349.0,0.8298821371945978,11775,29741,235.18924754695325,408.91217041015625,161.5149383544922,0.987979983793533,1908516.0,142,82,60,99.9076306162649,17.907630616264896,42.092369383735104,5.153053661127443,4260461
1.74,72.2_Depth-0.png,35421.0,993.8620398044586,161.847412109375,384.7632751464844,36054.5,910.7879981994628,0.4171642582058439,896.0176396369934,40997.0,0.8639900480522965,7617,22540,212.36623534371984,367.4062805175781,154.67181396484375,0.9776332965196723,1507601.0,143,90,53,101.47760853442864,11.477608534428654,41.52239146557135,3.62512153625886,3557602
1.05,166.6_Depth-0.png,25353.5,756.8254625797272,264.0387268066406,143.73129272460938,25003.0,679.0880813598633,0.6557900726830657,668.3395662307739,26921.0,0.9417740797147208,5333,16713,179.66935965111844,257.9496765136719,134.2582244873047,0.955545724390788,867962.5,153,102,51,120.19011695206164,18.19011695206163,32.80988304793837,6.6149899292254455,3011123
1.64,123.3_Depth-0.png,45063.0,1043.979790210724,184.0372772216797,398.6561584472656,44682.5,967.9225654602052,0.5001998001998001,954.4248397350312,52321.5,0.8612711791519738,7931,21305,239.53286539512828,400.6787414550781,171.8547821044922,0.971715665941852,2165900.0,144,91,53,101.78396195319488,10.78396195319489,42.21603804680511,4.107073394067668,4323172
1.64,62.7_Depth-0.png,38052.0,947.317883849144,371.493408203125,159.44387817382812,38081.5,855.0657787322998,0.4843193157519601,865.0697730779648,40680.0,0.9353982300884957,3200,21198,220.11204227906845,350.4529113769531,148.14718627929688,0.9833392938333236,1518378.0,143,91,52,103.3335440537337,12.333544053733704,39.6664559462663,4.929267454823741,3923058
1.79,21.7_Depth-0.png,47991.5,1272.4377192258837,172.11358642578125,483.7832946777344,47702.0,1135.7375583648682,0.3666271963330786,1095.2357593774796,57152.0,0.8397168952967525,9894,32384,247.19359945426896,497.66107177734375,158.5627899169922,0.9924828397195592,2500358.5,135,70,65,87.65326400669765,17.653264006697654,47.346735993302346,6.795137840981576,3978494
1.67,89.6_Depth-0.png,35270.5,1090.5899616479874,458.4209289550781,143.85552978515625,35917.5,997.978006362915,0.3707922457475663,995.8268303871156,41647.5,0.8468815655201393,4844,20877,211.91459450113757,470.91644287109375,138.7113800048828,0.9924093825922172,1778658.0,144,73,71,98.90595780388396,25.905957803883965,45.09404219611604,9.91879171781274,3300294
1.36,54.1_Depth-0.png,34864.5,1033.2518676519394,143.16978454589844,435.0816040039063,34209.0,956.029125213623,0.5262645473893945,958.8201116323472,39505.5,0.8825226867145081,4905,19956,210.69138593549357,390.7395629882813,133.69223022460938,0.9942318203423332,1341643.0,144,92,52,107.91249890000292,15.91249890000293,36.08750109999707,5.2405344163115855,3678845
1.89,4.1_Depth-0.png,33284.0,889.8620394468307,335.04742431640625,147.51087951660156,32698.5,807.1995315551758,0.4570973412436827,806.9937465190887,36473.5,0.9125529494016204,5703,21147,205.86040174585585,339.4870910644531,141.11819458007812,0.983637041768977,1645677.0,160,87,73,111.81970949313236,24.819709493132365,48.18029050686764,8.897395587714398,3679763
